layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;F1;311.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;F2;4362.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;F3;3629.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;F4;4738.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;F5;5840.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;F6;9934.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Gf;14234.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Gm;14581.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Ns;758.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Ni;34851.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;P;35608.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;PH;35608.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Tb;6036.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Tc;28815.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Ve;918.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Vi;9174.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Vp;5902.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Vr;18857.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 09:00:00;2021-05-24 10:00:00;Vs;758.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 08:00:00;2021-05-24 09:00:00;F1;312.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 08:00:00;2021-05-24 09:00:00;F2;4364.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 08:00:00;2021-05-24 09:00:00;F3;3602.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 08:00:00;2021-05-24 09:00:00;F4;4756.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 08:00:00;2021-05-24 09:00:00;F5;5858.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-24 08:00:00;2021-05-24 09:00:00;F6;9912.0
