layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;F1;301.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;F2;4362.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;F3;3303.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;F4;4032.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;F5;4971.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;F6;9460.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Gf;12789.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Gm;13641.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Ns;831.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Ni;32006.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;P;32836.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;PH;32836.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Tb;5575.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Tc;26430.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Ve;1172.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Vi;6681.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Vp;1783.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Vr;22369.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 21:00:00;2021-06-01 22:00:00;Vs;831.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 20:00:00;2021-06-01 21:00:00;F1;304.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 20:00:00;2021-06-01 21:00:00;F2;4366.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 20:00:00;2021-06-01 21:00:00;F3;3327.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 20:00:00;2021-06-01 21:00:00;F4;4107.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 20:00:00;2021-06-01 21:00:00;F5;5064.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-01 20:00:00;2021-06-01 21:00:00;F6;9556.0
