layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;F1;256.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;F2;3622.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;F3;2812.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;F4;3514.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;F5;4218.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;F6;8176.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Gf;11078.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Gm;11519.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Ns;569.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Ni;26951.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;P;27519.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;PH;27519.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Tb;4355.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Tc;22597.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Ve;1012.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Vi;4576.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Vp;1091.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Vr;20273.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 09:00:00;2021-06-02 10:00:00;Vs;569.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;F1;264.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;F2;3665.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;F3;2848.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;F4;3536.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;F5;4235.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;F6;8233.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Gf;11152.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Gm;11630.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Ns;552.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Ni;27286.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;P;27838.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;PH;27838.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Tb;4505.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Tc;22782.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Ve;1017.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Vi;3865.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Vp;1040.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Vr;21363.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 08:00:00;2021-06-02 09:00:00;Vs;552.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 07:00:00;2021-06-02 08:00:00;F1;262.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 07:00:00;2021-06-02 08:00:00;F2;3686.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-02 07:00:00;2021-06-02 08:00:00;F3;2825.0
