layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;F1;278.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;F2;3876.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;F3;3121.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;F4;3764.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;F5;4597.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;F6;9403.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Gf;12261.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Gm;12778.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Ns;523.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Ni;30063.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;P;30586.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;PH;30586.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Tb;5024.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Tc;25039.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Ve;838.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Vi;2670.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Vp;507.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Vr;26048.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 03:00:00;2021-05-03 04:00:00;Vs;523.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 02:00:00;2021-05-03 03:00:00;F1;278.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-03 02:00:00;2021-05-03 03:00:00;F2;3898.0
