layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;F1;300.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;F2;4118.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;F3;3308.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;F4;3950.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;F5;4792.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;F6;9673.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Gf;12805.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Gm;13335.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Ns;673.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Ni;31847.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;P;32519.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;PH;32519.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Tb;5707.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Tc;26140.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Ve;985.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Vi;2450.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Vp;716.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Vr;27697.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 03:00:00;2021-05-18 04:00:00;Vs;673.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;F1;303.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;F2;4153.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;F3;3324.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;F4;3952.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;F5;4850.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;F6;9817.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Gf;12928.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Gm;13470.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Ns;693.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Ni;32213.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;P;32904.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;PH;32904.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Tb;5815.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Tc;26398.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Ve;1000.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Vi;2454.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Vp;761.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Vr;27997.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 02:00:00;2021-05-18 03:00:00;Vs;693.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 01:00:00;2021-05-18 02:00:00;F1;304.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-18 01:00:00;2021-05-18 02:00:00;F2;4173.0
