layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;F1;306.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;F2;4334.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;F3;3549.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;F4;3990.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;F5;5041.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;F6;10133.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;Gf;13285.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;Gm;14068.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;Ns;731.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;Ni;33522.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;P;34252.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;PH;34252.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;Tb;6169.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;Tc;27353.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;Ve;1107.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-06 21:00:00;2021-05-06 22:00:00;Vi;5205.0
