layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;F1;325.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;F2;4524.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;F3;3667.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;F4;5014.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;F5;6257.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;F6;9914.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Gf;14644.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Gm;15056.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Ns;657.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Ni;35851.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;P;36507.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;PH;36507.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Tb;6150.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Tc;29700.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Ve;1060.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Vi;10233.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Vp;6302.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Vr;18256.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 09:00:00;2021-05-27 10:00:00;Vs;657.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;F1;327.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;F2;4548.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;F3;3637.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;F4;5016.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;F5;6163.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;F6;9918.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Gf;14679.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Gm;14930.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Ns;660.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Ni;35829.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;P;36488.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;PH;36488.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Tb;6221.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Tc;29609.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Ve;1062.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Vi;9750.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Vp;5943.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Vr;19075.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 08:00:00;2021-05-27 09:00:00;Vs;660.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;F1;322.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;F2;4404.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;F3;3524.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;F4;4839.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;F5;5969.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;F6;9739.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Gf;14330.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Gm;14468.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Ns;638.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Ni;34789.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;P;35427.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;PH;35427.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Tb;5992.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Tc;28798.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Ve;1001.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Vi;8580.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Vp;5007.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Vr;20201.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 07:00:00;2021-05-27 08:00:00;Vs;638.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 06:00:00;2021-05-27 07:00:00;F1;301.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 06:00:00;2021-05-27 07:00:00;F2;4134.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 06:00:00;2021-05-27 07:00:00;F3;3346.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 06:00:00;2021-05-27 07:00:00;F4;4436.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 06:00:00;2021-05-27 07:00:00;F5;5496.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 06:00:00;2021-05-27 07:00:00;F6;9418.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 06:00:00;2021-05-27 07:00:00;Gf;13387.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-27 06:00:00;2021-05-27 07:00:00;Gm;13745.0
