layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;F1;307.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;F2;4248.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;F3;3275.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;F4;3973.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;F5;4879.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;F6;10286.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Gf;13250.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Gm;13719.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Ns;763.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Ni;32911.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;P;33673.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;PH;33673.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Tb;5943.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Tc;26969.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Ve;1015.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Vi;2835.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Vp;950.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Vr;28112.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-13 00:00:00;2021-05-13 01:00:00;Vs;763.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;F1;315.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;F2;4246.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;F3;3310.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;F4;4014.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;F5;4919.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;F6;10298.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Gf;13300.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Gm;13802.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Ns;784.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Ni;33090.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;P;33873.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;PH;33873.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Tb;5988.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Tc;27102.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Ve;1022.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Vi;2969.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Vp;967.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Vr;28132.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 23:00:00;2021-05-13 00:00:00;Vs;784.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;F1;310.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;F2;4291.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;F3;3401.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;F4;4022.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;F5;4930.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;F6;10315.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;Gf;13295.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;Gm;13974.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;Ns;795.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;Ni;33333.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;P;34128.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-12 22:00:00;2021-05-12 23:00:00;PH;34128.0
