layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;F1;309.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;F2;4571.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;F3;3600.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;F4;4864.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;F5;6135.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;F6;10157.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Gf;14862.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Gm;14773.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Ns;638.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Ni;35597.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;P;36234.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;PH;36234.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Tb;5961.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Tc;29636.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Ve;961.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Vi;10273.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Vp;6133.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Vr;18229.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 09:00:00;2021-05-25 10:00:00;Vs;638.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 08:00:00;2021-05-25 09:00:00;F1;308.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 08:00:00;2021-05-25 09:00:00;F2;4504.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 08:00:00;2021-05-25 09:00:00;F3;3555.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 08:00:00;2021-05-25 09:00:00;F4;4885.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 08:00:00;2021-05-25 09:00:00;F5;6036.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 08:00:00;2021-05-25 09:00:00;F6;10067.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 08:00:00;2021-05-25 09:00:00;Gf;14764.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 08:00:00;2021-05-25 09:00:00;Gm;14590.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-25 08:00:00;2021-05-25 09:00:00;Ns;641.0
