layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;F1;282.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;F2;3791.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;F3;3120.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;F4;3856.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;F5;4782.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;F6;8694.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Gf;11969.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Gm;12557.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Ns;619.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Ni;29377.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;P;29994.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;PH;29994.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Tb;4851.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Tc;24525.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Ve;1099.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Vi;6604.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Vp;1953.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-22 09:00:00;2021-05-22 10:00:00;Vr;19721.0
