layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;F1;298.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;F2;4079.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;F3;3281.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;F4;3919.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;F5;4860.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;F6;9786.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Gf;12810.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Gm;13413.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Ns;661.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Ni;31957.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;P;32618.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;PH;32618.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Tb;5734.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Tc;26223.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Ve;996.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Vi;2611.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Vp;683.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Vr;27667.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 03:00:00;2021-05-19 04:00:00;Vs;661.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 02:00:00;2021-05-19 03:00:00;F1;297.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 02:00:00;2021-05-19 03:00:00;F2;4117.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 02:00:00;2021-05-19 03:00:00;F3;3294.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 02:00:00;2021-05-19 03:00:00;F4;3932.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 02:00:00;2021-05-19 03:00:00;F5;4905.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 02:00:00;2021-05-19 03:00:00;F6;9928.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 02:00:00;2021-05-19 03:00:00;Gf;12924.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 02:00:00;2021-05-19 03:00:00;Gm;13549.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-19 02:00:00;2021-05-19 03:00:00;Ns;688.0
