layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;F1;275.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;F2;3658.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;F3;2973.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;F4;3741.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;F5;4602.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;F6;8520.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Gf;11710.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Gm;12060.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Ns;570.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Ni;28426.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;P;28996.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;PH;28996.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Tb;4656.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Tc;23770.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Ve;1091.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Vi;6357.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Vp;1939.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Vr;19040.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 09:00:00;2021-05-29 10:00:00;Vs;570.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;F1;277.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;F2;3707.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;F3;3010.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;F4;3743.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;F5;4640.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;F6;8522.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Gf;11732.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Gm;12167.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Ns;584.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Ni;28766.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;P;29349.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;PH;29349.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Tb;4867.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Tc;23899.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Ve;1045.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Vi;5824.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Vp;1814.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Vr;20083.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 08:00:00;2021-05-29 09:00:00;Vs;584.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;F1;278.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;F2;3708.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;F3;3030.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;F4;3662.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;F5;4596.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;F6;8473.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;Gf;11632.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;Gm;12115.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;Ns;561.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;Ni;28582.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;P;29142.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;PH;29142.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-05-29 07:00:00;2021-05-29 08:00:00;Tb;4835.0
