layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;F1;281.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;F2;4303.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;F3;3304.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;F4;4091.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;F5;4948.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;F6;9720.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Gf;12963.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Gm;13684.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Ns;934.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Ni;32544.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;P;33477.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;PH;33477.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Tb;5897.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Tc;26647.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Ve;1027.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Vi;5142.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Vp;1770.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Vr;24605.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 21:00:00;2021-06-07 22:00:00;Vs;934.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;F1;281.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;F2;4278.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;F3;3271.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;F4;4147.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;F5;5003.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;F6;9694.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Gf;12996.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Gm;13677.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Ns;957.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Ni;32586.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;P;33542.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;PH;33542.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Tb;5912.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Tc;26674.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Ve;1047.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Vi;5537.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Vp;2036.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Vr;23966.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 20:00:00;2021-06-07 21:00:00;Vs;957.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;F1;279.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;F2;4291.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;F3;3297.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;F4;4269.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;F5;5019.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;F6;9754.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Gf;13164.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Gm;13746.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Ns;958.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Ni;32802.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;P;33759.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;PH;33759.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Tb;5892.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Tc;26910.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Ve;1033.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Vi;5951.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Vp;2346.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Vr;23471.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 19:00:00;2021-06-07 20:00:00;Vs;958.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;F1;283.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;F2;4292.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;F3;3339.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;F4;4310.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;F5;5079.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;F6;9806.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Gf;13334.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Gm;13775.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Ns;932.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Ni;33086.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;P;34017.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;PH;34017.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Tb;5977.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Tc;27109.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Ve;1003.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Vi;6483.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Vp;2734.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Vr;22866.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 18:00:00;2021-06-07 19:00:00;Vs;932.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;F1;287.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;F2;4272.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;F3;3390.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;F4;4385.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;F5;5292.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;F6;9856.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;Gf;13582.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;Gm;13900.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;Ns;903.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;Ni;33366.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;P;34268.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;PH;34268.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;Tb;5884.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;Tc;27482.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;Ve;986.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;Vi;7049.0
8597bcee-3925-4c86-a120-9f3a54781a81;2021-06-07 17:00:00;2021-06-07 18:00:00;Vp;3400.0
