layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;F1;231.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;F2;4104.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;F3;3542.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;F4;4569.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;F5;5543.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;F6;9788.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Gf;13546.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Gm;14231.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Ns;428.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Ni;33108.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;P;33534.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;PH;33534.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Tb;5331.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Tc;27777.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Ve;279.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Vi;5465.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Vp;3974.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Vr;23390.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 09:00:00;2020-05-05 10:00:00;Vs;428.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;F1;233.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;F2;4057.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;F3;3499.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;F4;4560.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;F5;5472.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;F6;9723.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;Gf;13468.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;Gm;14076.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;Ns;409.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;Ni;32932.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;P;33340.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;PH;33340.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;Tb;5388.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;Tc;27543.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;Ve;277.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-05 08:00:00;2020-05-05 09:00:00;Vi;5304.0
