layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;F1;238.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;F2;3801.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;F3;2984.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;F4;3828.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;F5;4338.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;F6;8704.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Gf;11595.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Gm;12299.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Ns;560.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Ni;28066.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;P;28625.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;PH;28625.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Tb;4172.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Tc;23894.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Ve;712.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Vi;2709.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Vp;414.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Vr;24230.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 03:00:00;2020-06-15 04:00:00;Vs;560.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;F1;240.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;F2;3817.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;F3;3012.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;F4;3875.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;F5;4389.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;F6;8825.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Gf;11705.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Gm;12454.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Ns;582.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Ni;28307.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;P;28888.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;PH;28888.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Tb;4149.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Tc;24158.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Ve;720.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Vi;2764.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Vp;395.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Vr;24428.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 02:00:00;2020-06-15 03:00:00;Vs;582.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;F1;239.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;F2;3834.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;F3;3018.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;F4;3903.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;F5;4415.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;F6;8924.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Gf;11792.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Gm;12541.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Ns;579.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Ni;28501.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;P;29079.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;PH;29079.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Tb;4168.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Tc;24333.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Ve;735.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Vi;2857.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Vp;403.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Vr;24506.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 01:00:00;2020-06-15 02:00:00;Vs;579.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;F1;245.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;F2;3844.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;F3;3020.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;F4;3932.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;F5;4439.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;F6;8985.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;Gf;11834.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;Gm;12630.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;Ns;582.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;Ni;28637.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;P;29218.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;PH;29218.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;Tb;4173.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;Tc;24464.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;Ve;747.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-15 00:00:00;2020-06-15 01:00:00;Vi;2975.0
