layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;F1;233.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;F2;3936.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;F3;3330.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;F4;4054.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;F5;4705.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;F6;9491.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Gf;12507.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Gm;13241.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Ns;411.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Ni;30661.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;P;31072.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;PH;31072.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Tb;4913.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Tc;25748.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Ve;274.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Vi;1880.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Vp;611.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Vr;27897.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 03:00:00;2020-05-14 04:00:00;Vs;411.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;F1;235.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;F2;3989.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;F3;3375.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;F4;4106.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;F5;4756.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;F6;9669.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Gf;12676.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Gm;13453.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Ns;424.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Ni;31143.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;P;31566.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;PH;31566.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Tb;5013.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Tc;26130.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Ve;276.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Vi;1946.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Vp;674.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Vr;28248.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 02:00:00;2020-05-14 03:00:00;Vs;424.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;F1;237.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;F2;4008.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;F3;3385.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;F4;4148.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;F5;4800.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;F6;9829.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Gf;12803.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Gm;13603.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Ns;426.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Ni;31468.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;P;31893.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;PH;31893.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Tb;5062.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Tc;26406.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Ve;281.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Vi;1982.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Vp;765.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-14 01:00:00;2020-05-14 02:00:00;Vr;28439.0
