layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;F1;205.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;F2;4571.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;F3;3304.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;F4;4023.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;F5;4673.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;F6;9209.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Gf;12432.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Gm;13552.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Ns;460.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Ni;30408.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;P;30867.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;PH;30867.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Tb;4423.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Tc;25984.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Ve;413.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Vi;5369.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Vp;739.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Vr;23886.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 21:00:00;2020-05-23 22:00:00;Vs;460.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;F1;202.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;F2;4349.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;F3;3330.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;F4;4069.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;F5;4723.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;F6;9300.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;Gf;12434.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;Gm;13538.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;Ns;477.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;Ni;30440.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;P;30916.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;PH;30916.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;Tb;4468.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;Tc;25971.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-23 20:00:00;2020-05-23 21:00:00;Ve;411.0
