layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;F1;239.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;F2;3954.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;F3;3253.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;F4;4047.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;F5;4644.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;F6;9443.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Gf;12527.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Gm;13054.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Ns;498.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Ni;30450.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;P;30947.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;PH;30947.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Tb;4870.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Tc;25580.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Ve;540.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Vi;2629.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Vp;594.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Vr;26688.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 03:00:00;2020-06-05 04:00:00;Vs;498.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;F1;244.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;F2;3993.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;F3;3269.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;F4;4079.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;F5;4686.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;F6;9639.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;Gf;12634.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;Gm;13276.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;Ns;512.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;Ni;30872.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;P;31383.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;PH;31383.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;Tb;4962.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;Tc;25910.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;Ve;553.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;Vi;2672.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-05 02:00:00;2020-06-05 03:00:00;Vp;622.0
