layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;F1;224.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;F2;3981.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;F3;3120.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;F4;4016.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;F5;4705.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;F6;9396.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Gf;12239.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Gm;13201.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Ns;499.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Ni;30301.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;P;30799.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;PH;30799.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Tb;4860.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Tc;25441.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Ve;615.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Vi;2436.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Vp;586.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Vr;26664.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 03:00:00;2020-06-09 04:00:00;Vs;499.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;F1;230.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;F2;4030.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;F3;3138.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;F4;4068.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;F5;4775.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;F6;9586.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Gf;12450.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Gm;13377.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Ns;519.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Ni;30755.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;P;31272.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;PH;31272.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Tb;4928.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Tc;25827.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Ve;630.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Vi;2464.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Vp;646.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Vr;27014.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 02:00:00;2020-06-09 03:00:00;Vs;519.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;F1;233.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;F2;4066.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;F3;3185.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;F4;4127.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;F5;4816.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;F6;9697.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Gf;12612.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Gm;13512.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Ns;536.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Ni;31098.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;P;31633.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;PH;31633.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Tb;4975.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Tc;26124.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Ve;633.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Vi;2538.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Vp;713.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Vr;27214.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-09 01:00:00;2020-06-09 02:00:00;Vs;536.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-08 22:00:00;2020-06-08 23:00:00;F1;242.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-08 22:00:00;2020-06-08 23:00:00;F2;4220.0
