layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;F1;234.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;F2;3963.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;F3;3297.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;F4;4061.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;F5;4688.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;F6;9532.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Gf;12493.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Gm;13282.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Ns;433.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Ni;30690.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;P;31122.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;PH;31122.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Tb;4916.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Tc;25774.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Ve;298.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Vi;2255.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Vp;657.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Vr;27479.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 03:00:00;2020-05-22 04:00:00;Vs;433.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;F1;236.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;F2;4007.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;F3;3322.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;F4;4108.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;F5;4748.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;F6;9732.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Gf;12639.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Gm;13513.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Ns;451.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Ni;31158.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;P;31608.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;PH;31608.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Tb;5006.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Tc;26152.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Ve;300.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Vi;2339.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Vp;714.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Vr;27805.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 02:00:00;2020-05-22 03:00:00;Vs;451.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 01:00:00;2020-05-22 02:00:00;F1;239.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 01:00:00;2020-05-22 02:00:00;F2;4033.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-22 01:00:00;2020-05-22 02:00:00;F3;3350.0
