layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;F1;229.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;F2;3864.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;F3;3206.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;F4;3975.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;F5;4583.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;F6;9270.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;Gf;12241.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;Gm;12885.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;Ns;408.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;Ni;29579.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;P;29986.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;PH;29986.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;Tb;4452.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;Tc;25127.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;Ve;275.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;Vi;2218.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-18 03:00:00;2020-05-18 04:00:00;Vp;528.0
