layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;F1;226.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;F2;3967.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;F3;3269.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;F4;4035.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;F5;4667.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;F6;9506.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Gf;12563.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Gm;13107.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Ns;424.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Ni;30596.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;P;31018.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;PH;31018.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Tb;4926.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Tc;25670.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Ve;368.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Vi;2309.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Vp;611.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Vr;27308.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 03:00:00;2020-05-26 04:00:00;Vs;424.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;F1;230.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;F2;4007.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;F3;3314.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;F4;4079.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;F5;4737.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;F6;9671.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Gf;12767.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Gm;13270.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Ns;439.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Ni;31011.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;P;31449.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;PH;31449.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Tb;4974.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Tc;26037.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Ve;373.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Vi;2317.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Vp;676.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Vr;27645.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 02:00:00;2020-05-26 03:00:00;Vs;439.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;F1;234.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;F2;4014.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;F3;3339.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;F4;4116.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;F5;4789.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;F6;9778.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Gf;12880.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Gm;13389.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Ns;457.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Ni;31279.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;P;31736.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;PH;31736.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Tb;5010.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Tc;26269.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Ve;379.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Vi;2376.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Vp;732.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Vr;27792.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 01:00:00;2020-05-26 02:00:00;Vs;457.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 00:00:00;2020-05-26 01:00:00;F1;233.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 00:00:00;2020-05-26 01:00:00;F2;4049.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 00:00:00;2020-05-26 01:00:00;F3;3357.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 00:00:00;2020-05-26 01:00:00;F4;4148.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 00:00:00;2020-05-26 01:00:00;F5;4833.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 00:00:00;2020-05-26 01:00:00;F6;9848.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 00:00:00;2020-05-26 01:00:00;Gf;12977.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 00:00:00;2020-05-26 01:00:00;Gm;13492.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-26 00:00:00;2020-05-26 01:00:00;Ns;457.0
