layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;F1;251.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;F2;4269.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;F3;3462.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;F4;4353.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;F5;5040.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;F6;10383.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Gf;13478.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Gm;14280.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Ns;463.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Ni;32836.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;P;33298.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;PH;33298.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Tb;5078.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Tc;27758.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Ve;296.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Vi;2491.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Vp;1054.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Vr;28995.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 21:00:00;2020-05-04 22:00:00;Vs;463.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;F1;249.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;F2;4250.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;F3;3481.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;F4;4347.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;F5;5061.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;F6;10351.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Gf;13533.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Gm;14206.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Ns;457.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Ni;32794.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;P;33250.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;PH;33250.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Tb;5055.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Tc;27739.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Ve;315.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Vi;2743.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Vp;1139.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Vr;28596.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 20:00:00;2020-05-04 21:00:00;Vs;457.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 15:00:00;2020-05-04 16:00:00;F1;248.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 15:00:00;2020-05-04 16:00:00;F2;4262.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 15:00:00;2020-05-04 16:00:00;F3;3547.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 15:00:00;2020-05-04 16:00:00;F4;4462.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 15:00:00;2020-05-04 16:00:00;F5;5300.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-04 15:00:00;2020-05-04 16:00:00;F6;10312.0
