layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;F1;261.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;F2;4156.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;F3;3468.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;F4;4336.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;F5;4988.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;F6;10287.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Gf;13272.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Gm;14224.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Ns;485.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Ni;32621.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;P;33105.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;PH;33105.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Tb;5125.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Tc;27496.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Ve;336.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Vi;2480.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Vp;940.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Vr;28865.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 21:00:00;2020-05-06 22:00:00;Vs;485.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;F1;259.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;F2;4202.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;F3;3493.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;F4;4337.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;F5;4997.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;F6;10334.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;Gf;13300.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;Gm;14321.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;Ns;489.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;Ni;32748.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-05-06 20:00:00;2020-05-06 21:00:00;P;33236.0
