layerid;datefrom;dateto;datatype;datavalue
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;F1;241.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;F2;3550.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;F3;2952.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;F4;3712.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;F5;4290.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;F6;8124.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Gf;10974.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Gm;11896.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Ns;509.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Ni;26442.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;P;26950.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;PH;26950.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Tb;3572.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Tc;22870.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Ve;806.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Vi;7659.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Vp;618.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Vr;17358.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 15:00:00;2020-06-14 16:00:00;Vs;509.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;F1;248.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;F2;3443.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;F3;2755.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;F4;3571.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;F5;4121.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;F6;7943.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Gf;10680.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Gm;11400.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Ns;499.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Ni;25502.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;P;26000.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;PH;26000.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Tb;3422.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Tc;22080.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Ve;768.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Vi;6849.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Vp;602.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Vr;17283.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 14:00:00;2020-06-14 15:00:00;Vs;499.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;F1;236.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;F2;3325.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;F3;2579.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;F4;3419.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;F5;3993.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;F6;7810.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Gf;10390.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Gm;10972.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Ns;480.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Ni;24649.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;P;25129.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;PH;25129.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Tb;3287.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Tc;21362.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Ve;768.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Vi;5784.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Vp;559.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Vr;17538.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 13:00:00;2020-06-14 14:00:00;Vs;480.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;F1;231.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;F2;3711.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;F3;2905.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;F4;3654.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;F5;4291.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;F6;8675.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;Gf;11473.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;Gm;11994.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;Ns;626.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;Ni;27416.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;P;28042.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;PH;28042.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;Tb;3950.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;Tc;23466.0
8597bcee-3925-4c86-a120-9f3a54781a81;2020-06-14 03:00:00;2020-06-14 04:00:00;Ve;818.0
